"Date","CMKT","CSMB","CMOM"
2018-02-26,0.0692258776018683,-0.0233303311001532,-0.121546081035365
2018-02-27,0.0338223281517371,-0.0390896577456149,-0.0966196904825371
2018-02-28,-0.0304961937968222,-0.0250172771226566,-0.0934231217618429
2018-03-01,0.0515502067636303,0.0906601616974885,-0.0195318600126746
2018-03-02,0.0116920428863106,-0.00467189178761291,-0.0628219752201738
2018-03-03,0.0348172908694282,-0.035699410805605,-0.0944918006672517
2018-03-04,0.00255027429783844,-0.0216182631207039,-0.102485477946496
2018-03-05,0.00485261958230353,-0.0295235283967113,-0.067873583027748
2018-03-06,-0.0700482452644166,-0.0422962591507564,-0.112237511760651
2018-03-07,-0.0784233897349862,-0.0599577310982747,-0.0558688409221837
2018-03-08,-0.0589433948450552,-0.033234500625265,-0.104598799720635
2018-03-09,-0.00479316346616047,-0.0409001954764092,-0.111695411609496
2018-03-10,-0.0519148899432662,-0.026598467135525,-0.107438108982164
2018-03-11,0.0774210600352966,-0.0135351453451286,-0.10159193838001
2018-03-12,-0.0399315149405818,-0.0193775679991644,-0.0979489744529609
2018-03-13,-0.0011613115476786,-0.0378341968477632,-0.0963607970409385
2018-03-14,-0.106198781486535,-0.0508397411133939,-0.104207725914029
2018-03-15,0.00371845499842814,-0.0454612555337401,-0.0884970338829738
2018-03-16,0.00459054384726161,-0.0301293966537543,-0.097697213010492
2018-03-17,-0.0522927815585626,-0.0257141893885668,-0.0916546723984918
2018-03-18,0.0361783522052704,-0.0370186759955651,-0.108770454124712
2018-03-19,0.0484250326498627,-0.0454606323270973,-0.148542240927702
2018-03-20,0.0322448472145431,-0.0204582556103648,-0.123645148872922
2018-03-21,0.00187447737033624,-0.0405774114611089,-0.118084914527582
2018-03-22,-0.0229263068815885,-0.0359107252207084,-0.11410654326182
2018-03-23,0.0169586423999585,-0.0518122410315632,-0.121308330839895
2018-03-24,-0.0241245313250126,-0.0188592800101737,-0.100961594903337
2018-03-25,-0.0197291083885219,-0.0185965580769718,-0.116315294689575
2018-03-26,-0.0349107455483696,-0.0393067843163139,-0.0763559777917205
2018-03-27,-0.0475534589501458,-0.0227888804144871,-0.103814870282396
2018-03-28,0.0147099402699151,-0.0196773056619214,-0.114396443408126
2018-03-29,-0.105618122182629,-0.041605646589678,-0.0903421688013982
2018-03-30,-0.0378701679092823,-0.052504617317904,-0.109009470873948
2018-03-31,0.0116438711871491,-0.0067322669858595,-0.116174150204072
2018-04-01,-0.0193682068081459,-0.00299940617919944,-0.09294697279565
2018-04-02,0.0342181968337529,-0.0407963264958761,-0.104166882348173
2018-04-03,0.0518274610790322,-0.0359208353014889,-0.134817845702463
2018-04-04,-0.0844390473492188,-0.00682786162832247,-0.0971379690091979
2018-04-05,-0.00598985330114929,-0.0140117374826174,-0.0949737563456812
2018-04-06,-0.0263785996302272,-0.0218279287146299,-0.107256277172131
2018-04-07,0.0405913997658712,-0.00957887037797624,-0.0935175514240817
2018-04-08,0.0165341059573068,-0.0070639202319317,-0.112871628073905
2018-04-09,-0.0356616644121553,0.00163014204922113,-0.118218060000156
2018-04-10,0.0100217698301342,-0.00796019974669566,-0.081975603225296
2018-04-11,0.0201996937275262,-0.0270533063032685,-0.107928432224471
2018-04-12,0.124332388069289,-0.0417387026263718,-0.0943514018926907
2018-04-13,0.000918922626955432,-0.0029171921037921,-0.0970814902337988
2018-04-14,0.0114854538097419,-0.00507750732146727,-0.0976020532314481
2018-04-15,0.0426018500803399,-0.00746474629434078,-0.0801601690994462
2018-04-16,-0.0329167784107623,-0.0540960834259999,-0.101785955972158
2018-04-17,-0.0193827413580022,-0.00359928441843032,-0.0834903928091967
2018-04-18,0.0343961263288289,-0.018468141117602,-0.110762728844022
2018-04-19,0.0182705943583174,-0.01379905643273,-0.108837792607675
2018-04-20,0.0662068507066393,-0.0375097124100794,-0.131491813110912
2018-04-21,0.00541004320300615,-0.0243128478533982,-0.136340718098019
2018-04-22,-0.0084842434065319,0.00695184369936802,-0.113188051117292
2018-04-23,0.0218845512625626,-0.0310708503476162,-0.122348733358295
2018-04-24,0.0805290761651537,-0.00494286705054135,-0.114567434176373
2018-04-25,-0.0934436933042708,-0.0516350681854346,-0.106553805230759
2018-04-26,0.0499114949661745,-0.00753671306793573,-0.0716549010362801
2018-04-27,-0.0324555681485843,0.00557593558635061,-0.0987496666252048
2018-04-28,0.0399875605487417,-0.0431376411292672,-0.0757970583096038
2018-04-29,0.00861844053557916,-0.0326134143613502,-0.0910304620002583
2018-04-30,-0.0198143601509568,0.00149104820479629,-0.136974379624482
2018-05-01,-0.0123202958922133,-0.0333457609411245,-0.0712161192109776
2018-05-02,0.0144951354490244,-0.00167080412008266,-0.0938189867081257
2018-05-03,0.0555230114643048,-0.0153142888043158,-0.138743076577464
2018-05-04,-0.00379989543948562,0.00985047043292984,-0.0994545404943746
2018-05-05,0.0215005970939097,-0.00231141677491321,-0.0888423090217929
2018-05-06,-0.0197105708735386,-0.0487038194044315,-0.106139684469747
2018-05-07,-0.0315013902758876,-0.0437266528792216,-0.110293800257104
2018-05-08,-0.0146758886692697,0.000825657704326958,-0.0535398988218185
2018-05-09,0.00962081962801352,-0.0414197025813625,-0.104225665160384
2018-05-10,-0.031653851981788,-0.0182571832412752,-0.123226190988416
2018-05-11,-0.0699357544935969,-0.0317361463108746,-0.0986970085189669
2018-05-12,0.00979528047222614,-0.0118121776734515,-0.104766291582431
2018-05-13,0.0265419847806812,-0.0113141851114826,-0.103046980623825
2018-05-14,-0.00157540477876181,-0.0040554883126798,-0.117750661608526
2018-05-15,-0.0245899235206474,-0.0499979186699425,-0.117632778306894
2018-05-16,-0.0168649993087349,-0.014685231065317,-0.109817859279625
2018-05-17,-0.03448942742266,-0.0301517975169185,-0.0985918143252905
2018-05-18,0.0194516734111108,-0.0266731658983043,-0.0989192525143788
2018-05-19,-0.000685180834244526,-0.0297138406902279,-0.103279152063647
2018-05-20,0.0328542717298818,-0.0288629563775223,-0.109379179862053
2018-05-21,-0.0120773272016895,-0.033565395803197,-0.118176550068697
2018-05-22,-0.0473716548943291,-0.0405454109911108,-0.0732664704552033
2018-05-23,-0.0645769394853691,-0.02575223700878,-0.079060240827635
2018-05-24,0.00604386839625541,0.0014343521798647,-0.126219626701622
2018-05-25,-0.0151788011558242,-0.0242502238521562,-0.0910898772871013
2018-05-26,-0.0159518913904759,-0.0352396244613033,-0.104145708753286
2018-05-27,0.000542092985094737,-0.0335165133526038,-0.0971661502042544
2018-05-28,-0.0355014648165495,-0.0127025962621174,-0.0972061514915412
2018-05-29,0.0484087260743614,-0.0272077465036734,-0.126651217275258
2018-05-30,-0.00881595647361172,-0.0330907042335678,-0.102505744059638
2018-05-31,0.0123433227050054,-0.0383720422532042,-0.130216036339066
2018-06-01,0.00634357520865998,-0.0411454609306608,-0.0954831369302247
2018-06-02,0.0151264170844832,-0.0276010424544315,-0.109986845339491
2018-06-03,0.012672285770054,-0.0226607489106571,-0.11173557887557
2018-06-04,-0.0281875520301976,0.0000124901161350291,-0.0970743294171491
2018-06-05,0.0166791606397559,-0.0114090986162813,-0.0893592824918875
2018-06-06,0.0020943432568084,0.000231114303332248,-0.112195425931451
2018-06-07,0.00318238213809887,0.00481123566100721,-0.10354482206722
2018-06-08,-0.0071626941482685,-0.0147624323138857,-0.0996152982054203
2018-06-09,-0.0122102069520055,-0.00838466754392249,-0.097714847671247
2018-06-10,-0.105734230226483,-0.0285244761440958,-0.0741189583241642
2018-06-11,0.0175725928533515,-0.00575546314922002,-0.0917912601882965
2018-06-12,-0.049375306723507,-0.0173228391517779,-0.0794919427239893
2018-06-13,-0.0360544400474235,-0.0388072626035695,-0.0797095276160843
2018-06-14,0.0514960250178939,0.0020090104749244,-0.126363712127938
2018-06-15,-0.0343692148279476,-0.0286763660042499,-0.105758041932163
2018-06-16,0.0144028408121427,-0.0345609659569083,-0.097996256928547
2018-06-17,-0.00737991711574787,-0.0256410909813741,-0.10307370692729
2018-06-18,0.0356393450540108,0.0103582839563323,-0.0837486033757599
2018-06-19,0.0063952372647901,-0.0158600721197149,-0.099979610915295
2018-06-20,0.00063886721406861,-0.00578280316385284,-0.0865134883836348
2018-06-21,-0.00734115660878445,-0.0103565633943609,-0.0852195803978172
2018-06-22,-0.102341207340597,-0.0398146703685045,-0.0635774910924921
2018-06-23,0.0129491658397733,-0.0142412902500374,-0.101239649262484
2018-06-24,-0.0000704084174083922,-0.043130499909538,-0.0861023726600602
2018-06-25,0.0118802601376748,-0.0332578528873656,-0.127682122158041
2018-06-26,-0.0269664938164606,-0.0128561611385712,-0.0910454283984309
2018-06-27,0.0108374985514782,-0.0546663563580778,-0.0949562290938374
2018-06-28,-0.0426293846866005,-0.0255036609060898,-0.0993313844577536
2018-06-29,0.0517655275438488,-0.0374027515459361,-0.119879558157253
2018-06-30,0.0299515821418721,-0.0270563018272905,-0.138031783990998
2018-07-01,-0.00298063400236662,-0.026719055134774,-0.130645096112474
2018-07-02,0.0357604146971458,-0.0234515072965712,-0.146838524784935
2018-07-03,-0.0132085406536071,-0.0390940390698984,-0.0972981288083315
2018-07-04,0.0104983844734525,-0.020443885287773,-0.151164241404101
2018-07-05,0.00633294663532271,-0.0340272135666958,-0.097123634418054
2018-07-06,0.00489458944263839,-0.026052084016779,-0.115425549692433
2018-07-07,0.0278638663268069,-0.0387172909325092,-0.109196948524594
2018-07-08,-0.0120654016783816,-0.0113070450287997,-0.101241269104132
2018-07-09,-0.00549351306394985,-0.0236198041067046,-0.0962413314173892
2018-07-10,-0.0637319245344063,-0.026407669625793,-0.106732390036801
2018-07-11,0.0108248769488651,-0.0352855005500806,-0.0864047622560203
2018-07-12,-0.0266133794807273,-0.037672732519091,-0.104109047053779
2018-07-13,0.00211399524677977,-0.0274586036072,-0.0837639515530317
2018-07-14,0.0061493059556016,-0.0341064586238596,-0.107372903357881
2018-07-15,0.0139644861177678,-0.0297645610431134,-0.117600288576042
2018-07-16,0.0592988023553975,-0.0388158546006288,-0.110843819977396
2018-07-17,0.0809821762731068,0.0124721654913086,-0.0959023718629258
2018-07-18,0.00519150507380348,0.00925482633030039,-0.0913144608301222
2018-07-19,0.0117103966219997,-0.00749152963947295,-0.0890144755728048
2018-07-20,-0.0165704040937776,-0.013522036465857,-0.129565939786597
2018-07-21,0.0095706615695658,-0.00782494232861216,-0.104092475019047
2018-07-22,-0.000275366645547409,-0.017600205606447,-0.102298843116139
2018-07-23,0.03699539087971,-0.0132863077966899,-0.0818249095831663
2018-07-24,0.0881422830937461,0.00377797287338952,-0.0984260252820764
2018-07-25,-0.029150543590828,-0.0254749659078444,-0.133882434323359
2018-07-26,-0.0283026607676451,0.00339927949266215,-0.099201473163547
2018-07-27,0.0260398473648183,-0.000153804335522228,-0.108425067330185
2018-07-28,0.00303648325928145,-0.0155360534264109,-0.0769478867100021
2018-07-29,0.00321919657160894,-0.0168919389297165,-0.107146397434311
2018-07-30,-0.00515270793104873,-0.0040564502359723,-0.0992601013551213
2018-07-31,-0.05018560810882,-0.0217018912943717,-0.0832096729590927
2018-08-01,-0.0203488031964342,-0.0169590372464312,-0.093875489358253
2018-08-02,-0.00827273209784596,-0.00977249845450767,-0.0761427479176917
2018-08-03,-0.0169991614078683,-0.0305046441801257,-0.088320818409423
2018-08-04,-0.0548545378498769,-0.0183488888243061,-0.0743056877816397
2018-08-05,0.00527038484199944,0.00303331898877229,-0.114792998563912
2018-08-06,-0.0165689288630052,-0.00422659764264303,-0.093811650981918
2018-08-07,-0.030083530757549,0.00694056643302673,-0.107026730571056
2018-08-08,-0.0689454854192228,0.00552417472687623,-0.0916305809709209
2018-08-09,0.040450654746417,0.00729472229734769,-0.108294375870719
2018-08-10,-0.0608640494999599,-0.0278435094431891,-0.0734320451140766
2018-08-11,0.0162782274887698,0.00254104520812238,-0.0720433427324808
2018-08-12,0.00406263604108522,-0.0158295044718959,-0.106772515471126
2018-08-13,-0.00668395529081381,0.00914593857310909,-0.0470098550233091
2018-08-14,-0.0161829440273802,-0.030500452424084,-0.102838269147794
2018-08-15,0.0172738529467775,0.0215213719684061,-0.101745678953785
2018-08-16,0.00439827142068509,-0.0203230423987026,-0.136807672395679
2018-08-17,0.0400927736692726,-0.0508576438938945,-0.204068759755121
2018-08-18,-0.0255126783756559,-0.0263663244240708,-0.0856526075298813
2018-08-19,0.0129316534936992,-0.0339056050447644,-0.117091587652147
2018-08-20,-0.0325473899611036,-0.00443889838017957,-0.0858449558524137
2018-08-21,0.0281798111297752,-0.0239034310080458,-0.111530088894432
2018-08-22,-0.0178500521376811,-0.0429698292118274,-0.0831339498640642
2018-08-23,0.0243868093577127,0.00990837091046575,-0.116466465182751
2018-08-24,0.0276731070448848,0.0112284123921327,-0.0832063756879298
2018-08-25,0.00605134623953871,-0.00248904459651463,-0.10746430207501
2018-08-26,-0.00858662110861821,0.00103646678028162,-0.0991422434194766
2018-08-27,0.0269532595495516,-0.0324925609686201,-0.139072434029088
2018-08-28,0.0304416526068997,-0.0219362691588481,-0.135368114467264
2018-08-29,-0.00732621560712731,-0.0400660045123306,-0.109584809881158
2018-08-30,-0.0101061178568411,-0.0295994800884818,-0.0849860610133835
2018-08-31,0.0083901207530982,-0.0152074554290929,-0.0822502879949722
2018-09-01,0.0234295527837615,-0.0263195644666358,-0.0983398488807121
2018-09-02,0.011109176960627,0.000672427734542878,-0.118859162190999
2018-09-03,-0.00214244753481259,-0.00447759785456393,-0.0964520930925674
2018-09-04,0.0133992298884247,-0.00409591316469125,-0.091055777736007
2018-09-05,-0.0829721488367284,-0.00561868119120615,-0.145668966739327
2018-09-06,-0.0389687068344795,-0.0302644483063248,-0.0930942777464655
2018-09-07,-0.0103217858354412,0.00809508690049852,-0.0885558115030763
2018-09-08,-0.0387544005026402,-0.0156491692134915,-0.0964142033018311
2018-09-09,0.0117566661389012,-0.00906507543190698,-0.0881469412149805
2018-09-10,0.00431246611092492,0.00775653967495439,-0.0841208663516047
2018-09-11,-0.00256064765546682,-0.029190601428111,-0.0933073396927042
2018-09-12,0.00442246302137427,-0.0279183329841087,-0.10600509408732
2018-09-13,0.0280835731088292,-0.00832870000569315,-0.114444036686
2018-09-14,-0.000854341266608761,-0.00714994203455431,-0.0921595768140124
2018-09-15,0.00545238965616159,-0.000660097576234435,-0.105488368332921
2018-09-16,-0.00411368275984834,0.0239578431193662,-0.136497057594277
2018-09-17,-0.038304678799202,-0.0189403893861453,-0.091579599976662
2018-09-18,0.0149882429506483,-0.0105420883552398,-0.0901493508230062
2018-09-19,0.00406525226544096,0.0131531896582633,-0.102610786025101
2018-09-20,0.0197091329430747,-0.0298972903294957,-0.10165451530279
2018-09-21,0.0338422279788674,-0.0307527121741919,-0.130264727385877
2018-09-22,-0.00247688018662856,0.0107923609089837,-0.093025918104779
2018-09-23,-0.00138040404806585,-0.0059141266811178,-0.123410467411494
2018-09-24,-0.0182848077342897,-0.00878248437591535,-0.130440216773409
2018-09-25,-0.0233297971849248,-0.0368184801518396,-0.103103602896747
2018-09-26,0.00923958017311934,0.0184681830675219,-0.113585806763945
2018-09-27,0.0293514082089184,-0.0121973497887365,-0.0830018081538165
2018-09-28,-0.00566539194872886,-0.0093916016522249,-0.140447514037439
2018-09-29,-0.00554393787757429,0.00958518533747284,-0.104683509252466
2018-09-30,0.00340858171130435,0.0000207795428305848,-0.100649104649123
2018-10-01,-0.00542695898714859,-0.0150369602959768,-0.103961844200859
2018-10-02,-0.00514812924647978,-0.00730589485701292,-0.115980402318233
2018-10-03,-0.00887360337008457,-0.0273164785421256,-0.104201872962852
2018-10-04,0.0111807726976303,-0.0273537352218291,-0.092808891995683
2018-10-05,0.0072426551385689,-0.0241181290604719,-0.0874626033702877
2018-10-06,-0.00546064697452042,-0.0133615791770477,-0.125279023767733
2018-10-07,0.00240574938158184,-0.0106473621414752,-0.105949321880857
2018-10-08,0.0076646574342673,-0.0155058055490922,-0.103699620424766
2018-10-09,-0.00163846005499828,-0.0351565400693202,-0.097081938120893
2018-10-10,-0.00863255753222241,-0.00526525125311305,-0.0937143449413666
2018-10-11,-0.0537126766443657,-0.0120374722738252,-0.140513721844149
2018-10-12,0.00351770695731668,-0.0126818944404124,-0.0986440437325964
2018-10-13,0.00208840184181489,-0.00947118479528651,-0.0872230236886383
2018-10-14,0.00039547205345261,-0.0288680063113391,-0.099535936996705
2018-10-15,0.047673893284419,-0.0404956979748262,-0.102653163797789
2018-10-16,-0.0000402926054833428,-0.0324576727407014,-0.092400568719296
2018-10-17,-0.00792154270438672,-0.00742712055168053,-0.102244681274756
2018-10-18,-0.0104665726650348,-0.0236027370989413,-0.0975334037407062
2018-10-19,-0.0016179572603111,-0.0116664756245249,-0.0803042627409506
2018-10-20,0.00386195256550891,-0.0116697885870274,-0.0803899616880614
2018-10-21,-0.000975105236956468,-0.0399812916323349,-0.0993937766400668
2018-10-22,0.000656377909604384,-0.0377495807252958,-0.0921865944864145
2018-10-23,-0.00171217393974055,-0.0350497294422867,-0.102253072900936
2018-10-24,0.00306771845577606,-0.0311123649273323,-0.103701970395355
2018-10-25,-0.00308092360483858,-0.0289601385351212,-0.1172098537472
2018-10-26,-0.000230414794531956,-0.0200072586414982,-0.109891214935373
2018-10-27,0.000828752302650351,-0.0241906505427652,-0.122849147877175
2018-10-28,0.00102401866314908,-0.00700149679781253,-0.0858599510266838
2018-10-29,-0.024375727496245,-0.0239617525152425,-0.113227829502206
2018-10-30,0.00032024858353932,-0.0355208759312637,-0.0828924674276214
2018-10-31,-0.00260235553957706,-0.0263025304585138,-0.11048372006453
2018-11-01,0.00943673719815364,-0.0324941297379189,-0.104832308742453
2018-11-02,0.00250684308502009,-0.0357635691448589,-0.111413730225937
2018-11-03,-0.00388206485300544,-0.0342380428503728,-0.104660283257313
2018-11-04,0.00721755014205864,-0.0404554127552884,-0.126172151802455
2018-11-05,0.0066213740334626,-0.0500703487298514,-0.0850583080196279
2018-11-06,0.00914412744197382,-0.0412654196540336,-0.107254594784713
2018-11-07,0.00985627004216568,-0.0223946901152758,-0.105863915204091
2018-11-08,-0.0128121476445076,-0.0234662152713304,-0.0924505547387737
2018-11-09,-0.0113399177068946,-0.0255068369762618,-0.101350294226293
2018-11-10,0.00404885144310392,-0.0301934437428622,-0.10041468134911
2018-11-11,-0.000417173039859603,-0.0314191627574668,-0.09321957523824
2018-11-12,-0.00664697120197073,-0.040560720711454,-0.0931014556436898
2018-11-13,-0.00219093829035098,-0.010784273659167,-0.0942045433856557
2018-11-14,-0.103751027039822,-0.0262396451098367,-0.0656077536180847
2018-11-15,-0.0160019920368245,-0.0182851332625426,-0.0838957427834636
2018-11-16,-0.0136076184329085,-0.0112633340990046,-0.0969803263525714
2018-11-17,-0.00388013969709934,-0.0023484188055252,-0.092840865879665
2018-11-18,0.0123731095385527,0.00184837145719196,-0.0943631853286497
2018-11-19,-0.14391399405836,-0.0387132519840295,-0.0188048463338184
2018-11-20,-0.0908690342197921,0.00303391544550324,-0.102701241441428
2018-11-21,0.0334024804785519,-0.00358618367511843,-0.164655761685217
2018-11-22,-0.0530673967037431,-0.0141369740775011,-0.0825235017680832
2018-11-23,-0.00466744615412911,-0.0282331246498292,-0.109206921497054
2018-11-24,-0.113145897189112,-0.0243469170720487,-0.0660416534208575
2018-11-25,0.032595304687443,0.00374853618543422,-0.12744548458147
2018-11-26,-0.0593430443368436,-0.0226174828619857,-0.101468133041092
2018-11-27,0.0109761629150986,0.0051580288383363,-0.136446740234055
2018-11-28,0.108103190369798,0.0115204407076874,-0.158014347926396
2018-11-29,0.00452999752376951,0.00267502496192436,-0.135305186406838
2018-11-30,-0.0628697354121498,-0.0236593452636435,-0.0719889791020758
2018-12-01,0.0478506010598152,-0.0211111270462185,-0.134550712509185
2018-12-02,-0.0179512354738899,-0.00812651590100994,-0.0991316887980471
2018-12-03,-0.0613631243438517,-0.0328429779060994,-0.0942255342327405
2018-12-04,0.0158683249866082,-0.00310676646493267,-0.096748364144131
2018-12-05,-0.0530097920583056,-0.012386324613199,-0.0772240053305983
2018-12-06,-0.0647617216229216,0.00657797149973516,-0.0892276930947511
2018-12-07,-0.0286850259174371,-0.0288059222946221,-0.0895284596984688
2018-12-08,0.0159267798540015,-0.000683870914315161,-0.093341528214903
2018-12-09,0.0389120457715316,0.0110889601292354,-0.121283425184712
2018-12-10,-0.031530680279,0.0059253966509162,-0.0820166851689474
2018-12-11,-0.0227305894212856,0.00886755315003691,-0.0831817700405806
2018-12-12,0.0180087533977356,-0.000928414533087042,-0.129952097475248
2018-12-13,-0.0509969605459798,-0.00510524131921051,-0.100816516943701
2018-12-14,-0.0218743625416606,-0.000473809437940974,-0.0811117277569217
2018-12-15,-0.00175789065452496,-0.0284492618043018,-0.0989502786831545
2018-12-16,0.0050458884991654,-0.0258030867413166,-0.110824462032329
2018-12-17,0.0865135962302608,-0.00125141751090788,-0.120483524191729
2018-12-18,0.041713547992335,-0.0185669627386194,-0.117975819132859
2018-12-19,0.0136955959630831,-0.0336142438326696,-0.0990815997678111
2018-12-20,0.101597255912134,-0.0613913094473762,-0.129796901090972
2018-12-21,-0.0587387730758552,-0.0294063811364425,-0.103054747885621
2018-12-22,0.0299969365771633,0.00254161996914405,-0.119826291790212
2018-12-23,-0.00153914332037986,-0.0339985027875221,-0.116123838069106
2018-12-24,0.020315905083014,-0.0100411524193436,-0.113660500827675
2018-12-25,-0.0669277158422495,-0.0300211429754295,-0.0972939622148441
2018-12-26,0.0109838071421558,0.00733084733760271,-0.113808269303445
2018-12-27,-0.0554181107821025,0.0038367685639611,-0.10032096836036
2018-12-28,0.0731419950455078,-0.0156785689555008,-0.110792309601205
2018-12-29,-0.0261951207618746,-0.0048519096708546,-0.0814982976294185
2018-12-30,0.0117780446081717,-0.0180557480957389,-0.103012736363194
2018-12-31,-0.0328123967941433,0.00281620672902436,-0.100684988479423
2019-01-01,0.0272329213647648,0.00437288323609303,-0.116130190875952
2019-01-02,0.0273732719360669,-0.006065017818597,-0.102048918209393
2019-01-03,-0.027829005149408,-0.0188927008140418,-0.121566600924668
2019-01-04,0.00614163300074384,0.0124468672736613,-0.111175594214486
2019-01-05,-0.00297164911739168,-0.0101227400370373,-0.106988616796518
2019-01-06,0.0574738216276939,0.013427502515743,-0.116514863666867
2019-01-07,-0.0133101912138387,0.00066296631506986,-0.106056282835597
2019-01-08,0.00124609878115461,-0.0180131213804972,-0.0959631274010097
2019-01-09,0.00111374528158536,-0.0195707557271567,-0.0885522217026699
2019-01-10,-0.0938342990624365,-0.00259650055576717,-0.126568558860314
2019-01-11,0.00199107259125291,-0.0079267724157137,-0.0968645115787099
2019-01-12,-0.00716818879877262,-0.00482997504295424,-0.0971217275171899
2019-01-13,-0.0308896490800411,0.00030160072954092,-0.109601420803489
2019-01-14,0.0431491181342631,-0.0147437972940293,-0.087339764495622
2019-01-15,-0.0212192799486414,0.0228120629105256,-0.0976317755735166
2019-01-16,0.00672738130831454,-0.0622494971226472,-0.0856059415535658
2019-01-17,0.00632438906808359,-0.0114274156031868,-0.101835567451887
2019-01-18,-0.00599462912369319,-0.0303544487116906,-0.0839746289636926
2019-01-19,0.0192818105877079,-0.0303901867423904,-0.11158942258946
2019-01-20,-0.0349949008124405,-0.0441658675302667,-0.109123001105267
2019-01-21,-0.00719340657904254,-0.0134656814511825,-0.108666951240872
2019-01-22,0.00807214944133069,-0.0187933245670443,-0.128200027512095
2019-01-23,-0.00547050733960401,-0.0312851267572078,-0.136199243929674
2019-01-24,0.00423995343716136,-0.0241408160528672,-0.107131863605528
2019-01-25,-0.000484185765992492,-0.00680171098671096,-0.101721314948221
2019-01-26,0.000682038810736943,-0.0234131182002916,-0.10896263643226
2019-01-27,-0.00560389622904693,0.0130458165634047,-0.12317300216414
2019-01-28,-0.0328262646573558,0.00190640144575079,-0.10194338361926
2019-01-29,-0.00654735854482142,-0.0149418017812179,-0.0921006908445631
2019-01-30,0.0113225222129805,-0.0171193340400348,-0.101573040023459
2019-01-31,-0.00840456700627073,-0.0124418961596312,-0.0979834077054284
2019-02-01,0.00860386690105673,-0.00774174681578154,-0.0876843512114605
2019-02-02,0.00975467035760665,-0.0320767362596112,-0.0953386598021715
2019-02-03,-0.016578047543945,-0.0177336870177548,-0.110183467396992
2019-02-04,-0.00135787422802451,0.00762047577729336,-0.105113169397872
2019-02-05,0.00193993402472786,-0.0367787984071728,-0.131187255475461
2019-02-06,-0.0155196506700284,-0.00337373848286323,-0.111211445500196
2019-02-07,-0.0042045515504365,-0.0248764065464966,-0.0964663214882712
2019-02-08,0.0770776375538157,-0.0183144683567599,-0.120558164133681
