"date","BTC_Close","BTC_Volume","ETH_Close","ETH_Volume","XRP_Close","XRP_Volume","DOGE_Close","DOGE_Volume","SHIB_Close","SHIB_Volume","market_cap_BTC","market_cap_ETH","market_cap_XRP","market_cap_DOGE","market_cap_SHIB","ret_BTC","ret_ETH","ret_XRP","ret_DOGE","ret_SHIB","total_market_cap","market_return"
2021-04-27,55033.1171875,49448222757,2662.865234375,32275969215,1.40095496177673,13584693517,0.272188007831573,3590611310,0.000000999999997475243,102515602,2721289837699586,85946556328381.3,19031543786.8574,977321339.366416,102.515601741173,0.0185483191486538,0.0494135444738534,0.0234345188603053,0.00557792408674059,0,2807256402893196,0.0194933130366165
2021-04-28,54824.703125,48000572955,2746.38012695312,34269031076,1.35860097408295,9272726011,0.323682010173798,14464343767,0.000000999999997475243,139690065,2631617162087779,94115785917065.5,12597934590.9489,4681847866.3474,139.690064647316,-0.00379425537373643,0.0308810282423825,-0.0306986448906139,0.173268550987172,0,2725750227787442,-0.00259679363364846
2021-04-29,53555.109375,46088929780,2756.876953125,32578127990,1.39935994148254,7633164142,0.305168986320496,5027354503,0.000000999999997475243,96378675,2468297675344594,89813890231587.5,10681544127.0758,1534192677.55429,96.3786747566672,-0.0234296738251332,0.00381477323291124,0.029559472674787,-0.0588959070877122,0,2558123781313083,-0.0224729408518333
2021-04-30,57750.17578125,52395931985,2773.20703125,29777179889,1.59167397022247,14160854005,0.337561011314392,5290390982,0.00000199999999495049,133732362,3025874282356169,82578284638970.9,22539462715.8792,1785829730.13246,267.464723324716,0.075415187720962,0.00590592317842157,0.128771326450387,0.100880591553494,0.693147180559945,3108476892287854,0.0735690399336205
2021-05-01,57828.05078125,42836427360,2945.89282226562,28726205272,1.65102505683899,8206771323,0.392987012863159,10123343703,0.00000199999999495049,92395224,2477147096661407,84624321921713.8,13549585090.0207,3978342602.02904,184.790447533449,0.00134757236031236,0.0604075131020399,0.0366100677123042,0.152030296933752,0,2561788946510998,0.00329893713003595
2021-05-02,56631.078125,38177405335,2952.05615234375,28032013047,1.56264102458954,6933641361,0.376046001911163,8040406918,0.00000199999999495049,59652130,2162027624136177,82752076577976.6,10834792440.4894,3023562875.25276,119.304259698786,-0.0209160475902244,0.00208999174056732,-0.0550189872948892,-0.0440650837587967,0,2244793559069588,-0.0200681486687711
2021-05-03,57200.29296875,51713139031,3431.08618164062,49174290212,1.55599498748779,7612512785,0.441706985235214,10526649978,0.00000199999999495049,40570107,2958006702906900,168721227638379,11845031735.6467,4649694826.40871,81.1402137951407,0.0100011022054023,0.150374953726435,-0.00426214995078253,0.160935251496086,0,3126744425271922,0.0175759398590919
2021-05-04,53333.5390625,68564706967,3253.62939453125,62402045158,1.39237594604492,12855752789,0.541333973407745,38238126181,0.00000199999999495049,64001867,3656798477333360,203033128404935,17900040951.7035,20699596781.2275,128.003733676822,-0.0699936362237769,-0.0531057720465971,-0.11110360271222,0.203389681545493,0,3859870205376156,-0.0691040418157687
2021-05-05,57424.0078125,69241316747,3522.783203125,48334198383,1.61451196670532,13318453320,0.657633006572723,42525098292,0.00000199999999495049,47093779,3976113913827515,170270902200144,21502802263.1462,27965908244.5685,94.1875577621993,0.0738970864744769,0.0794802498572611,0.148021121578207,0.194610620502854,0,4146434284738260,0.0741275543750328
2021-05-06,56396.515625,69523285106,3490.88037109375,44300394788,1.60058104991913,16099528279,0.580803990364075,18989900291,0.00000199999999495049,27406652,3920871034781859,154647378597133,25768599876.0045,11029409865.6287,54.8133038616097,-0.0180550935576417,-0.00909740016004375,-0.00866600368818608,-0.124233701010593,0,4075555211388788,-0.0177154209028173
2021-05-07,57356.40234375,68434023376,3484.72900390625,39607240515,1.58175504207611,10400571927,0.684777021408081,28615083657,0.00000300000010611257,367358434,3925129378755448,138020499787311,16451157086.0075,19594951753.9835,1102.07534098135,0.0168770967814349,-0.00176367925763294,-0.0118317028233831,0.164679935129201,0.405465146003776,4063185924652702,0.0162444933574081
2021-05-08,58803.77734375,65382980634,3902.64770507812,50208491286,1.56259799003601,6349608020,0.636439025402069,25555125135,0.0000159999999596039,6118033567,3844766235272454,195946053292743,9921884729.56853,16264278934.9473,97888.5368248552,0.0249216197027896,0.113264941052683,-0.0121852024115061,-0.0732046523665387,1.67397639567606,4040738474826750,0.029205134040544
2021-05-09,58232.31640625,65906690347,3928.8447265625,50568290278,1.53529298305511,8243079607,0.570070028305054,46138063928,0.0000159999999596039,6171534719,3837899245575246,198674960590002,12655542279.3918,26301927409.3753,98744.555254694,-0.00976562803402851,0.00669019843283853,-0.0176285830191378,-0.110129406753343,0,4036613163733682,-0.00895637996579353
2021-05-10,55859.796875,71776546298,3952.2939453125,62691789007,1.38900601863861,11181774844,0.449963986873627,16514521828,0.000035000000934815,19546576207,4009423296595313,247776378113175,15531552557.3778,7430940083.03841,684130.185517433,-0.0415955411597145,0.00595073603534954,-0.100132834429939,-0.236591659565723,0.78275936848339,4257222637885258,-0.0388288343786814
2021-05-11,56704.57421875,61308396325,4168.701171875,52679737865,1.47768199443817,7973181908,0.495231002569199,14566975476,0.000030999999580672,9743912953,3476466509643502,219606084971893,11781827343.8318,7214017869.38041,302061.297457105,0.0150099573442893,0.0533083617253765,0.0618862431611628,0.0958567751760698,-0.121360897239977,3696091590762670,0.0172857932963328
2021-05-12,49150.53515625,75215403907,3785.8486328125,69023382175,1.24786400794983,9272699846,0.385376006364822,8621337859,0.0000180000006366754,7320441816,3696877354022547,261312077039318,11571068394.3453,3322456753.62327,131767.957348745,-0.142967146773037,-0.096334446499729,-0.169041343976261,-0.250804827974266,-0.543615397691417,3958204324718782,-0.139888723649417
2021-05-13,49716.19140625,96721152926,3715.1484375,78398214539,1.35890996456146,12358993946,0.490373998880386,18663174069,0.0000209999998332933,6879491005,4808607351902193,291261004247356,16794760025.1742,9151935300.01626,144469.309958142,0.0114429281100927,-0.0188514375900137,0.0852495857109365,0.240948865394837,0.154150636517987,5099894302989343,0.00971343591993673
2021-05-14,49880.53515625,55737497453,4079.05737304688,48174271215,1.40291702747345,7570332417,0.559603989124298,20466177002,0.0000189999991562217,2909604830,2780216201225762,196505616190706,10620548251.4435,11452954292.4432,55282.4893149387,0.00330018675976616,0.0934472920753111,0.0318707782765258,0.132061008305188,-0.100083495027949,2976743890974294,0.00925172012916037
2021-05-15,46760.1875,59161047474,3638.1220703125,42422321751,1.48588001728058,13321419261,0.507972002029419,9836892944,0.0000159999999596039,2607873205,2766381672580642,154337585036211,19794030681.7365,4996866202.51274,41725.971174652,-0.0645987031952839,-0.114398291935685,0.0574535409551254,-0.0968030393496445,-0.171850215042034,2920744048555462,-0.0672294346642596
2021-05-16,46456.05859375,64047871555,3587.50610351562,47359478734,1.4526059627533,12405363634,0.514895021915436,9541552064,0.0000180000006366754,3225440403,2975411673764054,169902419017543,18020105184.8713,4912897659.10055,58057.9293075585,-0.00652525709023403,-0.0140103513568413,-0.0226480418987839,0.0135367070001202,0.117783073551995,3145337025842500,-0.00692964224092065
2021-05-17,43537.51171875,74903638450,3282.39770507812,54061732774,1.49629998207092,13573485606,0.487892001867294,7330830504,0.0000159999999596039,3466116394,3261118036793888,177452107589924,20310006268.8977,3576653569.94639,55457.8621639824,-0.0648839844864655,-0.0888831194268177,0.0296362231602842,-0.0538689652324377,-0.117783073551995,3438594031099110,-0.06612191427318
2021-05-18,42909.40234375,56187365084,3380.07006835938,40416525218,1.59073400497437,14847139298,0.476114988327026,4802902841,0.0000159999999596039,1743302789,2410966255024526,136610687156454,23617849357.9198,2286734030.07856,27892.8445535773,-0.0145319340846282,0.029322276578025,0.0612001658336348,-0.0244346765388324,0,2547602846792261,-0.0121796365726086
2021-05-19,37002.44140625,126358098747,2460.67919921875,84482912776,1.07031297683716,20523476458,0.333122998476028,15072620946,0.0000090000003183377,3271067996,4675558145091019,207885346157315,21966543182.8093,5021036684.42411,29439.6130053043,-0.148107076351887,-0.317459030484061,-0.396244440638099,-0.357147610598237,-0.57536410700795,4883470478857641,-0.155317581686674
2021-05-20,40782.73828125,88281943359,2784.29418945312,67610826680,1.18553698062897,13626658452,0.400193989276886,12415484460,0.00000999999974737875,2507945867,3600379390970234,188248431869246,16154907517.2463,4968602254.85258,25079.4580364396,0.0972750161239599,0.123556999308465,0.102244712736052,0.183437616163766,0.105360455024846,3788648946374332,0.0985810359172461
2021-05-21,37304.69140625,82051616861,2430.62133789062,53774070802,1.00697600841522,10998911191,0.359382003545761,7452862203,0.00000799999997980194,1547207565,3060910246383464,130704403916582,11075639688.0267,2678424550.66462,12377.6604887494,-0.0891398168367919,-0.135847489114943,-0.16324403151504,-0.107563503249647,-0.223143528576842,3191628404376663,-0.0910528743076328
2021-05-22,37536.6328125,57377273240,2295.70556640625,42089937660,0.906316995620728,8750076614,0.342370986938477,5243222352,0.00000799999997980194,1229821215,2153749637392362,96626104175754,7930343148.25167,1795127211.39212,9838.56969516,0.00619823743724398,-0.0571066866671258,-0.105317937984987,-0.0484909932202897,0,2250385467048314,0.0034796406383159
2021-05-23,34770.58203125,78469274361,2109.57983398438,56005721977,0.797015011310577,10816054413,0.308070987462997,7143545371,0.00000799999997980194,1585032040,2728422341101813,118148541670415,8620557730.31301,2200719076.43069,12680.2562879854,-0.076545645798333,-0.0845514357605226,-0.128515616257213,-0.105564671075382,0,2846581704061715,-0.0768781092155904
2021-05-24,38705.98046875,67359584098,2643.59106445312,53697121740,0.992834985256195,8239461926,0.366162002086639,6821088755,0.0000110000000859145,2179651359,2607218746480311,141953231218716,8180426059.81919,2497623514.94146,23976.1651362637,0.107222436826642,0.225649447695075,0.219690958864901,0.172745628928834,0.318453741453702,2749182655772578,0.113337774604874
2021-05-25,38402.22265625,56211915803,2706.62890625,49558333256,0.976186990737915,8637179369,0.346302002668381,5544552739,0.0000090000003183377,1415340765,2158662506601184,134136017336260,8431502136.68771,1920089717.41616,12738.0673355563,-0.00787878258102425,0.0235656699745203,-0.0169103153132443,-0.0557646296858639,-0.200670667901706,2292808875542036,-0.00603926356086314
2021-05-26,39294.19921875,51346735160,2888.69873046875,42499766020,1.03372502326965,6376977398,0.353693008422852,3355793260,0.00000999999974737875,994520516,2017628840609435,122769020147193,6592041109.1376,1186920613.77453,9945.20490876299,0.0229615658127685,0.0651022199349489,0.057269927825996,0.0211180946101055,0.105360455024846,2140405639728296,0.025378766876814
2021-05-27,38436.96875,43210968721,2736.48852539062,33373635283,0.970234990119934,5204084865,0.332944989204407,2485942309,0.0000090000003183377,679602960,1660898654386304,91326570002501.2,5049185227.57657,827682035.232783,6116.42685634324,-0.022057181071535,-0.0541305960270889,-0.0633857847457643,-0.0604520502970074,-0.105360455024847,1752231101262185,-0.0237289899037579
2021-05-28,35697.60546875,55200191952,2419.90625,39999114805,0.900147974491119,6082828979,0.311204999685287,3289455640,0.00000799999997980194,690703669,1970514674101765,96794107911087,5475446184.62273,1023695041.41097,5525.62933804913,-0.0739361115014424,-0.122946738674392,-0.0749791341026261,-0.067525420747514,-0.117783073551995,2067315281159604,-0.0762308457044284
2021-05-29,34616.06640625,45231013335,2279.51416015625,33773720220,0.831788003444672,5156278121,0.303110003471375,2470710737,0.00000799999997980194,502184994,1565719761226339,76987673482645.5,4288930283.47203,748897140.068832,4017.47994185684,-0.030765691542153,-0.0597664671395905,-0.0789815611095179,-0.0263560706181529,0,1642712472540426,-0.03212497125287
2021-05-30,35678.12890625,31646080921,2390.30541992188,25876619428,0.906608998775482,4077064725,0.302224010229111,1929947933,0.00000799999997980194,440967883,1129072954477057,61853023668004.1,3696303568.27509,583276603.844643,3527.7430550933,0.0302199440789863,0.0474588159319835,0.0861336595061563,-0.00292728924820258,0,1190930257728760,0.0311154320236125
2021-05-31,37332.85546875,39009847639,2714.9453125,31007383150,1.04658401012421,6277821474,0.325809985399246,2440829325,0.0000090000003183377,910298126,1456349003764746,84183349535984,6570267573.10278,795246566.740302,8192.68342378221,0.045335917232465,0.127350661916267,0.143575551589541,0.075145846424712,0.117783073551995,1540539718823062,0.0498180769599776
2021-06-01,36684.92578125,34639423297,2633.51831054688,27363223090,1.01100099086761,5606414479,0.370077013969421,5796031087,0.0000090000003183377,795576484,1270744672755747,72061549043094,5668090593.48354,2144977877.5509,7160.18860926199,-0.0175078535731166,-0.0304510976081253,-0.034590616790235,0.127396785281928,0,1342814034874472,-0.0182022879473985
2021-06-02,37575.1796875,33070867190,2706.125,27723267359,1.02439999580383,3598008182,0.423373997211456,11425588479,0.0000090000003183377,1190841704,1242643777085698,75022626881873.9,3685799566.54296,4837297064.84739,10717.5757150898,0.0239777887023139,0.0271970094761499,0.0131661511224984,0.134544812734195,0,1317674927074921,0.0241614526620265
2021-06-03,39208.765625,35460750427,2855.12646484375,30038207402,1.04532098770142,3661357809,0.399962991476059,6809900030,0.00000999999974737875,841784028,1390372252378862,85762880909915.6,3827294161.23217,2723707987.6517,8417.84006734747,0.04255661695137,0.0535984157187315,0.0202169322686817,-0.056883921058652,0.105360455024846,1476141684299344,0.0431978969421604
2021-06-04,36894.40625,41831090187,2688.19506835938,34173841611,0.970196008682251,4638523697,0.376323014497757,5889983048,0.0000090000003183377,819027578,1543333235239566,91865952485584.6,4500277177.00744,2216536175.96405,7371.24846272735,-0.0608403872671256,-0.0602461479421939,-0.0745811606075152,-0.0609241658157927,-0.105360455024847,1635205904545875,-0.0608070408010184
2021-06-05,35551.95703125,35959473399,2630.57690429688,30496672724,0.923286020755768,3257149049,0.372177004814148,3464039041,0.00000799999997980194,507707187,1278429653147626,80223842925654.9,3007280184.45964,1289235674.83865,4061.6574857453,-0.0370647425747765,-0.021666812721206,-0.049559053748646,-0.0110782952021099,-0.117783073551995,1358657792593201,-0.0361555533432275
2021-06-06,35862.37890625,28913440585,2715.0927734375,25311639414,0.945285975933075,2308242807,0.371807008981705,1836611411,0.0000090000003183377,359457882,1036904761742617,68723449256807.2,2181949554.5055,682864995.385578,3235.12105242899,0.00869359985018883,0.0316229461165166,0.0235484336068643,-0.000994633906334822,0.117783073551995,1105631075817209,0.0101188578735816
2021-06-07,33560.70703125,33683936663,2590.26318359375,30600111277,0.861154973506927,3466113432,0.331050008535385,3043974994,0.00000799999997980194,469707680,1130456730006124,79262341654685,2984860820.70597,1007707947.7452,3757.66143051282,-0.066332855635343,-0.0470666376611806,-0.0932130210588193,-0.11610547943991,-0.117783073551995,1209723064233335,-0.0650706203299305
2021-06-08,33472.6328125,49902050442,2517.43872070312,41909736778,0.875787973403931,4491339501,0.327686995267868,3918487504,0.00000700000009601354,794735555,1670353011035919,105505194139413,3933461119.44981,1284037396.18045,5563.14896130537,-0.00262777506345777,-0.0285174818512435,0.0168495414571598,-0.0102105771070294,-0.133531376383546,1775863422679411,-0.00416586162464108
2021-06-09,37345.12109375,53972919008,2608.26708984375,36075832186,0.920033991336823,3990884688,0.343331009149551,3154332929,0.00000700000009601354,546752922,2015625196136921,94095405829469.7,3671749568.46565,1082980307.70723,3827.27050649568,0.109474102382138,0.0354440465857041,0.0492865943189242,0.04663615301874,0,2109725356700094,0.10617216681609
2021-06-10,36702.59765625,43576032854,2471.5185546875,28753626390,0.869181990623474,3157272780,0.32635098695755,2114010549,0.00000700000009601354,420178357,1599353601295894,71065121137437.2,2744244639.86171,689909429.104822,2941.24853934281,-0.0173547429931283,-0.0538532893738448,-0.0568580877833658,-0.050721573758405,0,1670422156590341,-0.0189075870071606
2021-06-11,37334.3984375,38699736985,2353.76879882812,24832564195,0.848450005054474,2502880892,0.319359004497528,1834446577,0.00000600000021222513,402206125,1444831400024445,58450114797087.5,2123569305.46815,585847032.634618,2413.23683535825,0.0170675784159861,-0.0488149734829039,-0.0241413673062963,-0.021657573368271,-0.154150658172623,1503284224240284,0.01450588525311
2021-06-12,35552.515625,37924228550,2372.484375,25724364410,0.832683026790619,2731548390,0.31208398938179,1605633791,0.00000600000021222513,602206703,1348301728089946,61030652619531.1,2274513981.21024,501092598.981488,3613.2403458034,-0.0489041950404055,0.0079198778865485,-0.0187581116847055,-0.0230435276196077,0,1409335156319670,-0.0464433951617293
2021-06-13,39097.859375,40669112838,2508.3916015625,27092945370,0.88315999507904,3059837086,0.32438200712204,1484851447,0.00000700000009601354,479855598,1590075254646131,67959716627699.6,2702325705.81443,481659092.655925,3358.98923207263,0.0950568012946575,0.0557040859554394,0.0588533293787183,0.0386495072854423,0.154150658172623,1658038155261988,0.0934437356502052
2021-06-14,40218.4765625,43148914673,2537.89111328125,26964576331,0.892897009849548,3005221040,0.332085013389587,1613812023,0.00000700000009601354,484227038,1735383613473363,68433158643838.8,2683352880.55295,535922787.266232,3389.58931249235,0.0282587879663207,0.0116917142475703,0.0109648646396493,0.0234691449595655,0,1803819991396259,0.0276302406821455
2021-06-15,40406.26953125,46420149185,2610.93676757812,29005279219,0.889800012111664,3585820721,0.32838100194931,1687965230,0.00000700000009601354,464565251,1875665059649945,75730949966756.8,3190663320.97606,554295713.482998,3251.95680160455,0.00465845332752758,0.0283756059175956,-0.00347451172618928,-0.0112164749962366,0,1951399754578988,0.00557886327580428
2021-06-16,38347.0625,39211635100,2367.66357421875,24101926180,0.831907987594604,2916163481,0.307761013507843,1391720788,0.00000799999997980194,1147441100,1503651021906894,57065252684895.3,2425979692.97559,428317400.234814,9179.52877682392,-0.052307031596144,-0.097805436490534,-0.0672748891115383,-0.064850973953212,0.133531376383546,1560719128898062,-0.0539706362811795
2021-06-17,38053.50390625,37096670047,2372.001953125,21871633186,0.841437995433807,2684672890,0.306495994329453,1120766442,0.00000799999997980194,645884625,1411658278542382,51879556635225.6,2258985774.95709,343510425.051873,5167.07698695438,-0.00768476078766896,0.00183066931319942,0.0113904846617494,-0.00411886539567632,0,1463540437678974,-0.00734742770292033
2021-06-18,35787.24609375,36200887275,2231.73315429688,22752818388,0.797648012638092,2509639518,0.293471992015839,1846213589,0.00000700000009601354,560685269,1295530061722528,50778219150195.2,2001808973.97072,541811979.650541,3924.79693683338,-0.0614015913917366,-0.0609558216982932,-0.053444914311148,-0.0434224790482696,-0.133531376383546,1346310824497602,-0.0613847594243077
2021-06-19,35615.87109375,31207279719,2178.4990234375,18765854896,0.761672973632812,2208439278,0.287355989217758,1003248258,0.00000799999997980194,800211655,1111474451658503,40881396564905.8,1682108511.96176,288289395.608583,6401.69322383728,-0.00480021981729429,-0.0241423645429976,-0.0461501181160452,-0.0210603794977797,0.133531376383546,1152357818627718,-0.00548647205416543
2021-06-20,35698.296875,36664034054,2246.36450195312,22535930423,0.776377022266388,3068578656,0.280900001525879,1963503800,0.00000799999997980194,644943959,1308843572294802,50623914120712.7,2382373959.53547,551548220.416069,5159.55165897338,0.00231162531379157,0.0306770142289025,0.0191209605240913,-0.0227230881305775,0,1359470420342854,0.00336791401945973
2021-06-21,31676.693359375,52809038594,1888.44750976562,33745173825,0.610387980937958,4048720475,0.178690999746323,5640232167,0.00000600000021222513,719083156,1672815722145538,63725989476429.4,2471290316.11742,1007858724.7226,4314.49908860752,-0.119521795848678,-0.173558064417214,-0.240543466322947,-0.45234068380297,-0.287682034556169,1736545190775323,-0.121505129893348
2021-06-22,32505.66015625,58964353058,1874.95007324219,35547251725,0.545067012310028,4784173339,0.191030994057655,5992850344,0.00000600000021222513,798815195,1916675221836488,66649322225347.2,2607695068.26202,1144820158.45308,4792.89133952866,0.0258330476093931,-0.00717303665036666,-0.113186043836265,0.066777631695697,0,1983328296581856,0.0247237260742972
2021-06-23,33723.02734375,46317108925,1989.736328125,28408659206,0.626534998416901,4239151745,0.23217399418354,5098674891,0.00000700000009601354,538227669,1561953130761222,56525741255500.9,2655976931.84258,1183779714.4868,3767.59373467714,0.0367666751556132,0.0594201000643739,0.139295890699207,0.195051378069665,0.154150658172623,1618482711777137,0.0375581333006501
2021-06-24,34662.4375,33123368116,1988.45629882812,20272845769,0.671999990940094,2781916002,0.262782007455826,3844648059,0.00000700000009601354,374340895,1148136677110343,40311667864539.2,1869447528.1401,1010304334.90516,2620.38630094179,0.0274756998576433,-0.000643523057368571,0.0700536908704315,0.123837753981975,0,1188451224729366,0.0265220588508213
2021-06-25,31637.779296875,40230904226,1813.21728515625,22774334998,0.613322973251343,3120943105,0.239152997732162,5542163262,0.00000700000009601354,809551822,1272816468815904,41294817876312.5,1914146104.50688,1325424958.02836,5666.86283172793,-0.0913046539742627,-0.0922558354753354,-0.0913666566869149,-0.0942213144936538,0,1314114526268946,-0.0913345469935151
2021-06-26,32186.27734375,38585385521,1829.2392578125,20637542361,0.615435004234314,2458620798,0.244783997535706,2649457302,0.00000700000009601354,506208122,1241919919794422,37751002671509.7,1513121301.2277,648544749.683725,3543.45690260283,0.0171882384009229,0.00879740131484501,0.00343767137482655,0.0232726739647839,0,1279673084135526,0.0169406912910493
2021-06-27,34649.64453125,35511640894,1978.89465332031,19885474742,0.646923005580902,2329301222,0.264450013637543,2167521670,0.00000799999997980194,368723897,1230465733698501,39351259645679.9,1506878547.43951,573201135.191169,2949.79116855249,0.0737472744793095,0.0786382586145684,0.0498979434971688,0.077276070123641,0.133531376383546,1269819073426814,0.0738988176995188
2021-06-28,34434.3359375,33892523752,2079.65747070312,25514602841,0.643746018409729,2323398761,0.256857007741928,1932994784,0.00000799999997980194,511642751,1167066548646066,53061634410308.8,1495678701.57185,496503256.198995,4093.14199766581,-0.00623326245575575,0.0496647696810464,-0.00492301826200398,-0.029132709137868,0,1220130175242426,-0.00380234844693748
2021-06-29,35867.77734375,37901460044,2160.76831054688,24815124419,0.701725006103516,3325816845,0.262769013643265,2192562738,0.0000090000003183377,1049937292,1359441129861229,53619734466853.1,2333808845.8568,576137548.015236,9449.43596223462,0.0407851211241399,0.0382606551715059,0.0862373311183919,0.0227558312039555,0.117783073551995,1413063774283926,0.040689396142461
2021-06-30,35040.8359375,34059036099,2274.54760742188,25828056268,0.706373989582062,3097076849,0.254215002059937,2047763830,0.0000090000003183377,774601888,1193457096134449,58747143588737,2187694529.87037,520572286.261714,6971.41723858498,-0.0233252029658525,0.0513173209710427,0.00660322943927592,-0.0330949973753899,0,1252206947996974,-0.0198233093953791
2021-07-01,33572.1171875,37838957079,2113.60546875,29061701793,0.661180019378662,2553971177,0.244549006223679,2463946548,0.00000799999997980194,472303878,1270333901308971,61424971840866.5,1688634712.3014,602555679.701663,3778.43101446038,-0.0428182456008746,-0.0733859365556824,-0.066118680757173,-0.0387646504888429,-0.117783073551995,1331761164344008,-0.0442281504022016
2021-07-02,33897.046875,38728974942,2150.04028320312,31796212554,0.656763017177582,2061607208,0.245263993740082,1321470954,0.00000799999997980194,350380456,1312797879029674,68363137844388.9,1353987370.16113,324109243.789556,2803.043640923,0.00963202091343982,0.0170913361449117,-0.00670289779772965,0.00291943261726854,0,1381162694973480,0.010001215581336
2021-07-03,34668.546875,24383958643,2226.1142578125,17433361641,0.672887980937958,1872819597,0.246410995721817,917015819,0.0000090000003183377,387155665,845356413212907,38808654910631.6,1260197797.28637,225962781.052448,3484.40110824624,0.0225049480213451,0.0347710019552217,0.0242556194805413,0.00466570025749703,0.117783073551995,884166554287601,0.0230433389245577
2021-07-04,35287.78125,24924307911,2321.72412109375,18787107473,0.694944977760315,1885241527,0.246482998132706,973511519,0.0000090000003183377,382389431,879523525371012,43618480585644.8,1310139131.05384,239954037.919844,3441.50500072897,0.0177039180109182,0.0420524850258387,0.0322538052930621,0.00029216185345569,0,923143556053268,0.0188544025427756
2021-07-05,33746.00390625,26721554282,2198.58251953125,20103794829,0.654299974441528,2076373188,0.231613993644714,1267949362,0.00000799999997980194,414501521,901745675181443,44199851887282.1,1358570923.83947,293674815.472088,3316.01215962787,-0.0446747562616675,-0.0544972219148029,-0.0602667509272128,-0.0622208525286895,-0.117783073551995,945947179317781,-0.0451337436897702
2021-07-06,34235.1953125,26501259870,2324.67944335938,20891861314,0.665401995182037,1938959239,0.234421998262405,1265920169,0.0000090000003183377,695333646,907275807676768,48566880530170.8,1290187346.20724,296759535.657662,6258.00303535091,0.0143922100794616,0.0557693123060737,0.0168254392366513,0.0120507370588065,0.117783073551995,955844275160079,0.0164946019416737
