"Currency","Week","Close","Adjusted","Volume","Return","ExcessReturn","Rate","MarketCap_proxy"
"ADA",2018-08-19,0.0942820012569427,0.0942820012569427,322532100,-0.056727567698567,-0.0572676470636464,0.000540079365079365,30408971.8576044
"ADA",2018-08-26,0.1068269982934,0.1068269982934,422331600,0.124920383007151,0.124376335388104,0.000544047619047619,45116417.1124489
"ADA",2018-09-02,0.078235000371933,0.078235000371933,415421400,-0.31149356508062,-0.312043763493318,0.000550198412698413,32500493.3835089
"ADA",2018-09-09,0.0693219974637032,0.0693219974637032,414549800,-0.120954842961801,-0.121511985818944,0.000557142857142857,28737420.1841787
"ADA",2018-09-16,0.0831929966807365,0.0831929966807365,643072300,0.182400890227643,0.181835414037167,0.00056547619047619,53499111.7193736
"ADA",2018-09-23,0.0846059992909431,0.0846059992909431,638253300,0.0168420079285439,0.0162590714206073,0.000582936507936508,54000058.2472421
"ADA",2018-09-30,0.0813030004501343,0.0813030004501343,253872000,-0.0398222559239853,-0.0404174940192234,0.000595238095238095,20640555.3302765
"ADA",2018-10-07,0.0731030032038689,0.0731030032038689,308737200,-0.106313472366382,-0.106911885064795,0.000598412698412698,22569616.5207535
"ADA",2018-10-14,0.0763420015573502,0.0763420015573502,228819300,0.0433538165467473,0.0427478641657949,0.000605952380952381,17468523.3569518
"ADA",2018-10-21,0.0728859975934029,0.0728859975934029,105702000,-0.0463267223014072,-0.0469334683331532,0.000606746031746032,7704195.71761787
"ADA",2018-10-28,0.0714790001511574,0.0714790001511574,105355500,-0.0194928412766014,-0.0201011746099348,0.000608333333333333,7530705.80042526
"ADA",2018-11-04,0.0752210021018982,0.0752210021018982,244526900,0.0510267728525786,0.0504124871382929,0.000614285714285714,18393558.4588706
"ADA",2018-11-11,0.060674998909235,0.060674998909235,225671100,-0.214898741597913,-0.215515209851881,0.000616468253968254,13692593.7463459
"ADA",2018-11-18,0.0384580008685589,0.0384580008685589,238590000,-0.455964974322487,-0.456586799719313,0.000621825396825397,9175694.42722947
"ADA",2018-11-25,0.0414679981768131,0.0414679981768131,225655951,0.0753552421817441,0.0747187342452362,0.000636507936507937,9357500.56465503
"ADA",2018-12-02,0.0306780003011227,0.0306780003011227,173235291,-0.301376206353241,-0.302024817464352,0.000648611111111111,5314512.30946308
"ADA",2018-12-09,0.0282739996910095,0.0282739996910095,79486884,-0.0816031516250998,-0.0822499770219252,0.000646825396825397,2247412.13365531
"ADA",2018-12-16,0.042008999735117,0.042008999735117,337724781,0.395941231219955,0.395280120108844,0.000661111111111111,14187480.2355714
"ADA",2018-12-23,0.041508000344038,0.041508000344038,245214803,-0.0119976867048563,-0.0126669327366023,0.000669246031746032,10178376.1272872
"ADA",2018-12-30,0.0447009988129139,0.0447009988129139,148414016,0.0741096581462924,0.073440213701848,0.000669444444444445,6634254.75303578
"ADA",2019-01-06,0.0437039993703365,0.0437039993703365,332395342,-0.0225562294918396,-0.0232252771108872,0.000669047619047619,14527005.8174708
"ADA",2019-01-13,0.0457499995827675,0.0457499995827675,192830472,0.0457521659157348,0.0450831182966872,0.000669047619047619,8821994.01354486
"ADA",2019-01-20,0.0426490008831024,0.0426490008831024,120197985,-0.0701879348914483,-0.0708482523517657,0.00066031746031746,5126323.96841213
"ADA",2019-01-27,0.03931700065732,0.03931700065732,149867028,-0.0813468356734276,-0.0820127086893006,0.000665873015873016,5892322.0383866
"ADA",2019-02-03,0.041058000177145,0.041058000177145,119532836,0.0433286934761037,0.0426580585554688,0.000670634920634921,4907779.20166264
"ADA",2019-02-10,0.0410259999334812,0.0410259999334812,103973103,-0.000779695074358169,-0.001455091899755,0.000675396825396825,4265600.51676183
"ADA",2019-02-17,0.0485929995775223,0.0485929995775223,190746189,0.169273468478127,0.168598666890826,0.000674801587301587,9268929.48149099
"ADA",2019-02-24,0.0428379997611046,0.0428379997611046,150310750,-0.126053925344457,-0.126730512646045,0.000676587301587302,6439011.87259145
"ADA",2019-03-03,0.0467280000448227,0.0467280000448227,155374943,0.0869180041250005,0.0862390358710322,0.000678968253968254,7260360.34346832
"ADA",2019-03-10,0.051621001213789,0.051621001213789,260965439,0.099585032255369,0.0989040798744166,0.000680952380952381,13471297.243376
"ADA",2019-03-17,0.0637810006737709,0.0637810006737709,483745177,0.21152676096642,0.210839062553721,0.000687698412698413,30853751.4601704
"ADA",2019-03-24,0.0717390030622482,0.0717390030622482,668847766,0.117579224548943,0.116897875342594,0.000681349206349206,47982471.9332519
"ADA",2019-03-31,0.0902889966964722,0.0902889966964722,1071928764,0.229981024778078,0.229307612079665,0.000673412698412698,96783372.6316495
"ADA",2019-04-07,0.0837310031056404,0.0837310031056404,835867558,-0.075406283859732,-0.0760773156057637,0.000671031746031746,69988029.094802
"ADA",2019-04-14,0.076505996286869,0.076505996286869,518317721,-0.0902401957907068,-0.0909151957907068,0.000675,39654413.6382444
"ADA",2019-04-21,0.0701960027217865,0.0701960027217865,600722437,-0.0860777524701488,-0.086752355644752,0.000674603174603175,42168313.8226902
"ADA",2019-04-28,0.066880002617836,0.066880002617836,442440009,-0.048391360206726,-0.0490659633813292,0.000674603174603175,29590388.9601554
"ADA",2019-05-05,0.0751710012555122,0.0751710012555122,539129123,0.116865527063703,0.116191717539893,0.000673809523809524,40526875.9819162
"ADA",2019-05-12,0.0791039988398552,0.0791039988398552,1261353702,0.0509978927466682,0.0503304324292079,0.000667460317460317,99778121.779655
"ADA",2019-05-19,0.0805020034313202,0.0805020034313202,778424037,0.0175186437313246,0.0168587230964039,0.000659920634920635,62664694.4975961
"ADA",2019-05-26,0.0905330032110214,0.0905330032110214,1139073283,0.117432389132068,0.116777627227306,0.000654761904761905,103123725.187428
"ADA",2019-06-02,0.0842130035161972,0.0842130035161972,1137456834,-0.072365115208884,-0.0730111469549158,0.000646031746031746,95788656.3611645
"ADA",2019-06-09,0.0916830003261566,0.0916830003261566,1254085686,0.0849876331179772,0.0843622362925804,0.000625396825396825,114978338.358566
"ADA",2019-06-16,0.0943669974803925,0.0943669974803925,1143523101,0.028854430562562,0.0282488750070065,0.000605555555555556,107910841.590838
"ADA",2019-06-23,0.0904219970107079,0.0904219970107079,1533760269,-0.0427038415014358,-0.043301063723658,0.000597222222222222,138685666.458661
"ADA",2019-06-30,0.077335000038147,0.077335000038147,1054050487,-0.15634093257934,-0.156959384960293,0.000618452380952381,81514994.4523539
"ADA",2019-07-07,0.066770002245903,0.066770002245903,800608450,-0.146892723477187,-0.147503040937504,0.00061031746031746,53456628.0045889
"ADA",2019-07-14,0.0629580020904541,0.0629580020904541,649772058,-0.05878604089841,-0.059379294866664,0.000593253968253968,40908350.5858827
"ADA",2019-07-21,0.0598709993064404,0.0598709993064404,386817057,-0.0502756345380505,-0.0508661107285267,0.00059047619047619,23159123.7513663
"ADA",2019-07-28,0.0577629990875721,0.0577629990875721,284736121,-0.0358438195718305,-0.0364255656035765,0.000581746031746032,16447212.2975218
"ADA",2019-08-04,0.0519809983670712,0.0519809983670712,349678029,-0.105470180715031,-0.106043196588047,0.000573015873015873,18176613.0544497
"ADA",2019-08-11,0.0473930016160011,0.0473930016160011,330524472,-0.0924036632145076,-0.092973107658952,0.000569444444444444,15664546.8356239
"ADA",2019-08-18,0.0501770004630089,0.0501770004630089,347749757,0.057082191035441,0.0565095719878219,0.000572619047619048,17449039.7180002
"ADA",2019-08-25,0.044989999383688,0.044989999383688,444306038,-0.109116534449583,-0.109695899528948,0.000579365079365079,19989328.3757889
"ADA",2019-09-01,0.0461979992687702,0.0461979992687702,312489351,0.0264962621249778,0.025923246251962,0.000573015873015873,14436382.8089965
"ADA",2019-09-08,0.0465239994227886,0.0465239994227886,345131352,0.00703180479085563,0.006471884155935,0.000559920634920635,16056890.8212342
"ADA",2019-09-15,0.0519220009446144,0.0519220009446144,618560028,0.109774314578064,0.109217965371715,0.000556349206349206,32116874.3581167
"ADA",2019-09-22,0.0388269983232021,0.0388269983232021,620505517,-0.290626772926251,-0.291154550704029,0.000527777777777778,24092366.6680967
"ADA",2019-09-29,0.0397300012409687,0.0397300012409687,298005688,0.0229907633397015,0.0224911601650983,0.000499603174603175,11839766.3540557
"ADA",2019-10-06,0.0405419990420341,0.0405419990420341,359324426,0.0202318491075564,0.0197504999012072,0.000481349206349206,14567730.5346715
"ADA",2019-10-13,0.0392250008881092,0.0392250008881092,283330578,-0.0330241289086143,-0.0335082558927413,0.000484126984126984,11113642.1736785
"ADA",2019-10-20,0.0405469983816147,0.0405469983816147,410853263,0.0331474339128877,0.0326629101033639,0.00048452380952381,16658866.5899421
"ADA",2019-10-27,0.0425990000367165,0.0425990000367165,568789736,0.0493690245099174,0.048913072128965,0.000455952380952381,24229873.984748
"ADA",2019-11-03,0.0424450002610683,0.0424450002610683,430459027,-0.00362165334263369,-0.00405657397755432,0.000434920634920635,18270833.5133942
"ADA",2019-11-10,0.0441720001399517,0.0441720001399517,448060778,0.039881981012545,0.0394450762506403,0.000436904761904762,19791740.7485229
"ADA",2019-11-17,0.0383430011570454,0.0383430011570454,561987271,-0.141519095359349,-0.141957984248238,0.000438888888888889,21548278.5821978
"ADA",2019-11-24,0.0404249988496304,0.0404249988496304,518400446,0.0528763650124146,0.052426563425113,0.000449801587301587,20956337.4331979
"ADA",2019-12-01,0.038757000118494,0.038757000118494,288936359,-0.0421369893026533,-0.0425707194613835,0.000433730158730159,11198306.5000002
"ADA",2019-12-08,0.0364269986748695,0.0364269986748695,260426658,-0.0620011661635597,-0.0624297375921311,0.000428571428571429,9486561.52586669
"ADA",2019-12-15,0.0332619994878769,0.0332619994878769,287646673,-0.0908946326887656,-0.091327966022099,0.000433333333333333,9567703.49001549
"ADA",2019-12-22,0.0336319990456104,0.0336319990456104,205750274,0.0110623774658079,0.0106270600054905,0.00043531746031746,6919793.01880208
"ADA",2019-12-29,0.034595001488924,0.034595001488924,174447904,0.0282312396723643,0.0278096126882373,0.000421626984126984,6035025.49861967
"ADA",2020-01-05,0.0368250012397766,0.0368250012397766,297755854,0.0624677900259248,0.0620451709783057,0.000422619047619048,10964859.6927007
"ADA",2020-01-12,0.0448510013520718,0.0448510013520718,621635372,0.197168918930729,0.196742728454538,0.000426190476190476,27880968.9100677
"ADA",2020-01-19,0.043248001486063,0.043248001486063,534277292,-0.0363948910506142,-0.0368210815268046,0.000426190476190476,23106425.1183857
"ADA",2020-01-26,0.0560920014977455,0.0560920014977455,949311588,0.260042202670474,0.259612440765712,0.000429761904761905,53248787.0159232
"ADA",2020-02-02,0.059944000095129,0.059944000095129,919971471,0.0664175680829817,0.0659830442734579,0.00043452380952381,55146769.94514
"ADA",2020-02-09,0.0638630017638206,0.0638630017638206,1324824926,0.0633293969169179,0.0628897143772354,0.00043968253968254,84607296.5858915
"ADA",2020-02-16,0.0583360008895397,0.0583360008895397,1270909629,-0.0905207778210845,-0.0909666111544179,0.000445833333333333,74139785.2478686
"ADA",2020-02-23,0.0475409999489784,0.0475409999489784,1185512142,-0.204626918189239,-0.205057076919398,0.00043015873015873,56360432.6823353
"ADA",2020-03-01,0.0489449985325336,0.0489449985325336,760752438,0.0291046931758777,0.0288082646044492,0.000296428571428571,37235026.9615314
"ADA",2020-03-08,0.0260090008378029,0.0260090008378029,890803845,-0.632254524549193,-0.632390238834907,0.000135714285714286,23168917.950923
"ADA",2020-03-15,0.0294139999896288,0.0294139999896288,671760754,0.123028086943275,0.122993959959148,0.0000341269841269841,19759170.811189
"ADA",2020-03-22,0.0297710001468658,0.0297710001468658,595857470,0.0120640191344651,0.0120604477058936,0.00000357142857142857,17739272.8268811
"ADA",2020-03-29,0.0325049981474876,0.0325049981474876,610788970,0.0878590964048238,0.0878432233889508,0.0000158730158730159,19853694.3383559
"ADA",2020-04-05,0.0333539992570877,0.0333539992570877,658131597,0.0257838162610111,0.0257445305467254,0.0000392857142857143,21951320.7974039
"ADA",2020-04-12,0.0365529991686344,0.0365529991686344,571215998,0.0915855565008858,0.0915440882469176,0.000041468253968254,20879657.9000047
"ADA",2020-04-19,0.042408000677824,0.042408000677824,787386302,0.148573800242191,0.148546816115207,0.000026984126984127,33391478.8289253
"ADA",2020-04-26,0.0510139986872673,0.0510139986872673,1196872706,0.184763039455628,0.18473645215404,0.0000265873015873016,61057262.6527101
"ADA",2020-05-03,0.0517360009253025,0.0517360009253025,1029328067,0.0140538029048397,0.0140272156032524,0.0000265873015873016,53253317.8267518
"ADA",2020-05-10,0.0509320013225079,0.0509320013225079,1163927152,-0.0156624463520337,-0.0156886368282242,0.0000261904761904762,59281139.2449669
"ADA",2020-05-17,0.0553219988942146,0.0553219988942146,1272221317,0.0826792037674871,0.0826542037674871,0.000025,70381826.2922702
"ADA",2020-05-24,0.0769580006599426,0.0769580006599426,1993022960,0.330089187624317,0.33005764000527,0.000031547619047619,153379062.270961
"ADA",2020-05-31,0.0860259979963303,0.0860259979963303,3859808080,0.111389725783147,0.111354805148227,0.0000349206349206349,332043842.1563
"ADA",2020-06-07,0.0790280029177666,0.0790280029177666,1796940049,-0.0848472958804632,-0.0848857879439552,0.0000384920634920635,142008583.435424
"ADA",2020-06-14,0.0793389976024628,0.0793389976024628,1607593491,0.00392752383316889,0.00388982542047048,0.0000376984126984127,127544856.128184
"ADA",2020-06-21,0.0776790007948875,0.0776790007948875,1359093570,-0.0211448199982775,-0.0211793438078013,0.0000345238095238095,105573030.504356
"ADA",2020-06-28,0.0999519973993301,0.0999519973993301,2275078003,0.252105083925308,0.252070956941181,0.0000341269841269841,227398590.639129
"ADA",2020-07-05,0.125213995575905,0.125213995575905,3900447769,0.225334193436451,0.2253030426428,0.0000311507936507936,488390649.691615
"ADA",2020-07-12,0.122477002441883,0.122477002441883,2513105048,-0.0221009609764496,-0.022131913357402,0.000030952380952381,307797573.100604
"ADA",2020-07-19,0.143577992916107,0.143577992916107,1732709115,0.158955115004357,0.158927734051976,0.0000273809523809524,248778897.039144
"ADA",2020-07-26,0.143573001027107,0.143573001027107,3429535239,-0.0000347683908871535,-0.0000609588670776248,0.0000261904761904762,492388666.391447
"ADA",2020-08-02,0.145780995488167,0.145780995488167,2545320721,0.0152618408271828,0.015238824954167,0.000023015873015873,371059388.544039
"ADA",2020-08-09,0.138302996754646,0.138302996754646,2938182094,-0.0526585576888005,-0.0526819703872132,0.0000234126984126984,406359388.611041
"ADA",2020-08-16,0.125275999307632,0.125275999307632,2407348386,-0.0989276092180556,-0.098949434614881,0.0000218253968253968,301582974.737765
"ADA",2020-08-23,0.116711996495724,0.116711996495724,2209947808,-0.0708099659812133,-0.070833378679626,0.0000234126984126984,257927420.823029
"ADA",2020-08-30,0.0899230018258095,0.0899230018258095,3111464035,-0.260755562862293,-0.26078095968769,0.0000253968253968254,279792186.100246
"ADA",2020-09-06,0.0975980013608932,0.0975980013608932,4380152869,0.0819032464673557,0.0818760639276731,0.0000271825396825397,427494165.669582
"ADA",2020-09-13,0.0916569977998734,0.0916569977998734,5401754803,-0.0628036904612989,-0.0628290872866957,0.0000253968253968254,495108628.094027
"ADA",2020-09-20,0.0955640003085136,0.0955640003085136,4217872132,0.0417428584397466,0.0417198425667307,0.000023015873015873,403076733.723719
"ADA",2020-09-27,0.0934130027890205,0.0934130027890205,4981823657,-0.0227656316264558,-0.0227898379756621,0.0000242063492063492,465367107.165749
"ADA",2020-10-04,0.105025000870228,0.105025000870228,5311247921,0.117167873639695,0.117142476814298,0.0000253968253968254,557813817.525022
"ADA",2020-10-11,0.106104001402855,0.106104001402855,4743025561,0.0102213330722023,0.0101949441833134,0.0000263888888888889,503253990.778121
"ADA",2020-10-18,0.108075000345707,0.108075000345707,5323495205,0.018405675338904,0.0183822626404913,0.0000234126984126984,575336746.120745
"ADA",2020-10-25,0.0930560007691383,0.0930560007691383,5794638947,-0.149623963016138,-0.149645788412963,0.0000218253968253968,539225926.308911
"ADA",2020-11-01,0.101378999650478,0.101378999650478,5462757733,0.0856644949330747,0.0856394949330747,0.000025,553808914.304453
"ADA",2020-11-08,0.104202002286911,0.104202002286911,4304986018,0.0274653792705316,0.0274381967308491,0.0000271825396825397,448588162.892756
"ADA",2020-11-15,0.132945001125336,0.132945001125336,4738343063,0.243604172383211,0.243580362859402,0.0000238095238095238,629939023.842763
"ADA",2020-11-22,0.164791002869606,0.164791002869606,14798116421,0.214742504424079,0.214719488551064,0.000023015873015873,2438596445.59777
"ADA",2020-11-29,0.159667998552322,0.159667998552322,10846718300,-0.0315813713753979,-0.0316024031214297,0.000021031746031746,1731873801.82184
"ADA",2020-12-06,0.144459992647171,0.144459992647171,5958667490,-0.100094048647846,-0.100115477219275,0.0000214285714285714,860789061.792337
"ADA",2020-12-13,0.164713993668556,0.164713993668556,5722419153,0.131207996443868,0.131186567872439,0.0000214285714285714,942562512.136065
"ADA",2020-12-20,0.157823994755745,0.157823994755745,8274129089,-0.042730143294525,-0.0427527623421441,0.0000226190476190476,1305856105.95069
"ADA",2020-12-27,0.177423000335693,0.177423000335693,11790943790,0.117056258997633,0.117033639950014,0.0000226190476190476,2091984624.01131
"ADA",2021-01-03,0.332973003387451,0.332973003387451,29198241267,0.629524701914509,0.629501090803398,0.0000236111111111111,9722226088.3044
"ADA",2021-01-10,0.352443993091583,0.352443993091583,25530880476,0.0568303089967513,0.0568064994729418,0.0000238095238095238,8998205462.10538
"ADA",2021-01-17,0.345643013715744,0.345643013715744,25751977500,-0.0194852346138853,-0.0195056711218218,0.0000204365079365079,8900991112.24003
"ADA",2021-01-24,0.362619012594223,0.362619012594223,19200298864,0.0479462408490182,0.0479291773569547,0.0000170634920634921,6962393415.57766
"ADA",2021-01-31,0.62788599729538,0.62788599729538,34918440554,0.549005886002606,0.548995171716891,0.0000107142857142857,21924799871.2477
"ADA",2021-02-07,0.905718982219696,0.905718982219696,65056759649,0.366370466758628,0.36636014929831,0.0000103174603174603,58923142135.8037
"ADA",2021-02-14,1.12295794487,1.12295794487,49885539296,0.214992421345009,0.214984088011675,0.00000833333333333333,56019362686.5678
"ADA",2021-02-21,1.32485997676849,1.32485997676849,79562056309,0.165340549801855,0.165331025992331,0.00000952380952380952,105408584073.195
"ADA",2021-02-28,1.13101196289062,1.13101196289062,58400939081,-0.158194001596811,-0.158204319057129,0.0000103174603174603,66052160744.6573
"ADA",2021-03-07,1.10331404209137,1.10331404209137,31024511940,-0.0247943582878234,-0.024804278922744,0.00000992063492063492,34229779672.4334
